,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,lawlor_T2D_PSI,lawlor_ND_PSI,lawlor_dI,lawlor_FDR,lawlor.beta_T2D_ratio,lawlor.beta_ND_ratio,lawlor_mark,xin_T2D_PSI,xin_ND_PSI,xin_dI,xin_FDR,xin.beta_T2D_ratio,xin.beta_ND_ratio,xin_mark,
6893,57117,INTS12,57117//INTS12,chr4,106621006,106629828,CA-57117-3087-7915-8077-11710[INC][10/21][UPT],0,-,cass,0.458333333,0.667731629,-0.209398296,0.028581178,0.131147541,0.127946128,Down,0.533980583,0.160839161,0.373141422,7.78E-24,0.126353791,0.094240838,Up,
6894,57120,GOPC,57120//GOPC,chr6,117896339,117900226,CA-57120-26643-28071-28095-30190[INC][5/23],0,-,cass,0.32,0.534693878,-0.214693878,0.038213445,0.131147541,0.158249158,Down,0.496551724,0.673076923,-0.176525199,0.061619439,0.108303249,0.12565445,None,
6895,57122,NUP107,57122//NUP107,chr12,69084410,69090701,CA-57122-6796-8017-8162-12868[INC][88/2],0,+,cass,1,1,0,1,0.090163934,0.181818182,None,1,1,0,1,0.119133574,0.062827225,None,
6896,57122,NUP107,57122//NUP107,chr12,69090598,69096563,CA-57122-12972-16775-16903-18785[INC][22/1],0,+,cass,1,1,0,1,0.081967213,0.181818182,None,1,1,0,1,0.137184116,0.041884817,None,
6897,57122,NUP107,57122//NUP107,chr12,69115883,69120396,CA-57122-38202-41776-41846-42548[INC][29/1],0,+,cass,1,1,0,1,0.073770492,0.117845118,None,NA,NA,NA,NA,NA,NA,NA,
6898,57128,LYRM4,57128//LYRM4,chr6,5109305,5260974,CA-57128-3292-47201-47322-154447[INC][68/3][UPT][DNT],0,-,cass,0.987804878,1,-0.012195122,1,0.327868852,0.31986532,None,0.992740472,1,-0.007259528,1,0.259927798,0.209424084,None,
6899,57128,LYRM4,57128//LYRM4,chr6,5109305,5216970,CA-57128-47322-150521-150868-154447[INC][1/75][DNT],0,-,cass,0,0,0,1,0.245901639,0.252525253,None,0,0,0,1,0.21299639,0.146596859,None,
6900,57128,LYRM4,57128//LYRM4,chr6,5109305,5216970,CA-57128-47322-119676-119801-154447[INC][2/75][DNT],0,-,cass,0,0,0,1,0.245901639,0.252525253,None,0,0.021656051,-0.021656051,1,0.216606498,0.146596859,None,
6901,57129,MRPL47,57129//MRPL47,chr3,179319517,179322433,CA-57129-3120-4909-4995-5856[INC][2/17][UPT],0,-,cass,0.717201166,0.788617886,-0.07141672,0.001330682,0.5,0.538720539,None,0.773218143,0.857142857,-0.083924715,8.98E-07,0.386281588,0.387434555,None,
6902,57129,MRPL47,57129//MRPL47,chr3,179319517,179322433,CA-57129-3120-4849-4995-5856[INC][36/17][UPT],0,-,cass,0.808300395,0.867908552,-0.059608157,0.000801381,0.516393443,0.592592593,None,0.863724854,0.921296296,-0.057571442,6.23E-07,0.44765343,0.42408377,None,
6903,5713,PSMD7,5713//PSMD7,chr16,74330734,74334103,CA-5713-3214-5797-5971-6340[INC][1/245][UPT],0,+,cass,0.003842459,0.000910332,0.002932127,1,0.598360656,0.579124579,None,0.006094183,0.001432665,0.004661518,0.005670652,0.476534296,0.329842932,None,
6904,5713,PSMD7,5713//PSMD7,chr16,74330734,74334103,CA-5713-3214-5801-5971-6340[INC][1/245][UPT],0,+,cass,0.000963391,0,0.000963391,1,0.598360656,0.582491582,None,0.002224694,0.000716846,0.001507848,1,0.476534296,0.329842932,None,
6905,57130,ATP13A1,57130//ATP13A1,chr19,19756006,19756793,CA-57130-20821-20904-21048-21162[INC][74/3][DNT],0,-,cass,1,1,0,1,0.204918033,0.117845118,None,1,1,0,1,0.133574007,0.094240838,None,
6906,57136,C20orf3,57136//C20orf3,chr20,24944299,24950295,CA-57136-26264-26705-26898-31767[INC][83/15][DNT],0,-,cass,0.834920635,0.903614458,-0.068693823,0.002528015,0.295081967,0.255892256,None,0.685127567,0.906759907,-0.22163234,5.28E-24,0.245487365,0.089005236,Down,
6907,57136,C20orf3,57136//C20orf3,chr20,24944299,24949719,CA-57136-26898-31200-31415-31767[INC][1/116][DNT],0,-,cass,0,0.01010101,-0.01010101,1,0.254098361,0.218855219,None,0.038735178,0.083710407,-0.044975229,7.52E-09,0.209386282,0.073298429,None,
6908,57139,RGL3,57139//RGL3,chr19,11504732,11508033,CA-57139-25099-27664-27737-27822[INC][1/22],0,-,cass,0,0.224299065,-0.224299065,4.15E-05,0.073770492,0.104377104,Down,NA,NA,NA,NA,NA,NA,NA,
6909,5714,PSMD8,5714//PSMD8,chr19,38865418,38870044,CA-5714-3412-4610-4905-7690[INC][1/1][UPT],0,+,cass,1,1,0,1,0.557377049,0.760942761,None,1,1,0,1,0.610108303,0.502617801,None,
6910,5714,PSMD8,5714//PSMD8,chr19,38871538,38872867,CA-5714-9450-9599-9763-10567[INC][2/521],0,+,cass,0,0,0,1,0.532786885,0.814814815,None,0,0,0,1,0.610108303,0.544502618,None,
6911,57142,RTN4,57142//RTN4,chr2,55214626,55237373,CA-57142-43512-55861-55892-65900[INC][2/351][UPT],0,-,cass,0.000242307,0,0.000242307,1,0.786885246,0.797979798,None,0,0,0,1,0.74368231,0.534031414,None,
6912,57142,RTN4,57142//RTN4,chr2,55200698,55209788,CA-57142-71084-79731-79778-79977[INC][2/2],0,-,cass,0.985016648,0.991608392,-0.006591743,0.026581541,0.87704918,0.875420875,None,0.985607813,0.987423521,-0.001815709,0.724096014,0.873646209,0.738219895,None,
6913,57142,RTN4,57142//RTN4,chr2,55200956,55209788,CA-57142-71084-78834-78904-79731[INC][313/2],0,-,cass,0.999540758,0.998402153,0.001138605,0.110531502,0.893442623,0.892255892,None,0.997981956,0.980921232,0.017060724,5.85E-22,0.870036101,0.743455497,None,
6914,57142,RTN4,57142//RTN4,chr2,55200698,55209788,CA-57142-71084-78834-78904-79977[INC][1/2],0,-,cass,0.988118812,0.993908629,-0.005789818,0.017072074,0.868852459,0.868686869,None,0.98691283,0.987444859,-0.000532029,0.723988416,0.844765343,0.738219895,None,
6915,57142,RTN4,57142//RTN4,chr2,55200698,55201899,CA-57142-78904-79731-79778-79977[INC][366/1],0,-,cass,0.990601981,0.989579275,0.001022706,0.750936585,0.885245902,0.885521886,None,0.996399305,0.982142857,0.014256448,1.15E-14,0.880866426,0.764397906,None,
6916,57149,LYRM1,57149//LYRM1,chr16,20911619,20931535,CA-57149-3301-18321-18480-22887[INC][29/6],0,+,cass,1,0.845124283,0.154875717,4.92E-06,0.131147541,0.198653199,Up,0.981176471,1,-0.018823529,1,0.162454874,0.120418848,None,
6917,57149,LYRM1,57149//LYRM1,chr16,20912074,20931535,CA-57149-3655-18321-18480-22887[INC][22/5][UPT],0,+,cass,0.71331058,0.955947137,-0.242636556,2.12E-18,0.155737705,0.205387205,Down,0.694249649,0.848797251,-0.154547601,4.33E-07,0.166064982,0.130890052,Down,
6918,57149,LYRM1,57149//LYRM1,chr16,20912074,20927035,CA-57149-3655-5251-5483-18321[INC][7/22][UPT],0,+,cass,0.02994012,0.019480519,0.0104596,1,0.106557377,0.114478114,None,0.112970711,0.212598425,-0.099627714,1.10E-16,0.108303249,0.089005236,None,
6919,57149,LYRM1,57149//LYRM1,chr16,20913807,20931535,CA-57149-5483-18321-18480-22887[INC][15/7],0,+,cass,1,0.994459834,0.005540166,1,0.12295082,0.191919192,None,0.980440098,0.758865248,0.22157485,1.05E-09,0.162454874,0.120418848,Up,
6920,5715,PSMD9,5715//PSMD9,chr12,122326675,122341012,CA-5715-3264-9008-9111-17275[INC][3/1][UPT],0,+,cass,1,0.862694301,0.137305699,1.81E-06,0.254098361,0.30976431,Up,0.992110454,0.853773585,0.138336869,8.25E-09,0.151624549,0.183246073,Up,
6921,5715,PSMD9,5715//PSMD9,chr12,122332644,122341012,CA-5715-9111-13903-14115-17275[INC][99/3],0,+,cass,1,0.990248659,0.009751341,1,0.295081967,0.363636364,None,1,1,0,1,0.202166065,0.219895288,None,
6922,5715,PSMD9,5715//PSMD9,chr12,122332644,122341012,CA-5715-9111-13903-14159-17275[INC][2/3],0,+,cass,1,0.983122363,0.016877637,1,0.254098361,0.343434343,None,1,1,0,1,0.16967509,0.193717277,None,
6923,57150,C6orf162,57150//C6orf162,chr6,88032312,88046883,CA-57150-3045-11104-11125-17421[INC][2/24][UPT],0,+,cass,0.051162791,0.239766082,-0.188603291,2.46E-06,0.254098361,0.185185185,Down,0.433021807,0.27804878,0.154973026,0.008379041,0.151624549,0.120418848,Up,
6924,57157,PHTF2,57157//PHTF2,chr7,77469537,77522980,CA-57157-44509-58941-59043-97816[INC][1/49],0,+,cass,0.010989011,0.015576324,-0.004587313,1,0.262295082,0.461279461,None,0,0,0,1,0.274368231,0.256544503,None,
6925,57157,PHTF2,57157//PHTF2,chr7,77522924,77530096,CA-57157-97873-98190-98202-104919[INC][7/44],0,+,cass,0,0,0,1,0.270491803,0.468013468,None,0,0,0,1,0.281588448,0.214659686,None,
6926,57157,PHTF2,57157//PHTF2,chr7,77558425,77569618,CA-57157-133536-141918-142047-144238[INC][24/1],0,+,cass,1,1,0,1,0.098360656,0.225589226,None,0.892100193,0.707509881,0.184590311,4.22E-07,0.144404332,0.089005236,Up,
6927,57157,PHTF2,57157//PHTF2,chr7,77569346,77572102,CA-57157-144511-144736-144868-146908[INC][12/1],0,+,cass,1,0.983948636,0.016051364,1,0.040983607,0.161616162,None,NA,NA,NA,NA,NA,NA,NA,
6928,57157,PHTF2,57157//PHTF2,chr7,77572016,77581028,CA-57157-146995-153886-154042-155825[INC][12/1],0,+,cass,1,1,0,1,0.06557377,0.144781145,None,NA,NA,NA,NA,NA,NA,NA,
6929,5716,PSMD10,5716//PSMD10,chrX,107331182,107334771,CA-5716-3238-5799-5893-6545[INC][1/3][UPT],0,-,cass,1,1,0,1,0.319672131,0.461279461,None,0.864327485,1,-0.135672515,7.58E-16,0.306859206,0.282722513,Down,
6930,5716,PSMD10,5716//PSMD10,chrX,107331182,107334771,CA-5716-3238-5794-5893-6545[INC][234/3][UPT],0,-,cass,1,1,0,1,0.360655738,0.488215488,None,0.930580491,1,-0.069419509,5.42E-16,0.371841155,0.293193717,None,
6931,5716,PSMD10,5716//PSMD10,chrX,107330915,107332079,CA-5716-5893-6545-6692-6792[INC][222/2],0,-,cass,1,1,0,1,0.37704918,0.525252525,None,1,1,0,1,0.389891697,0.319371728,None,
6932,57169,ZNFX1,57169//ZNFX1,chr20,47873953,47880019,CA-57169-17886-20642-20757-23555[INC][29/2],0,-,cass,1,1,0,1,0.114754098,0.117845118,None,1,1,0,1,0.111913357,0.120418848,None,
6933,5717,PSMD11,5717//PSMD11,chr17,30781512,30791137,CA-5717-13136-13268-13394-22565[INC][2/265],0,+,cass,0,0.014611338,-0.014611338,3.85E-14,0.37704918,0.451178451,None,0,0,0,1,0.379061372,0.298429319,None,
6934,5717,PSMD11,5717//PSMD11,chr17,30806268,30807214,CA-5717-37893-38367-38403-38662[INC][112/1],0,+,cass,1,0.989626108,0.010373892,0.00246406,0.450819672,0.569023569,None,1,1,0,1,0.483754513,0.382198953,None,
6935,57179,KIAA1191,57179//KIAA1191,chr5,175779624,175788766,CA-57179-3205-4888-4996-12058[INC][1/6][UPT],0,-,cass,1,1,0,1,0.049180328,0.164983165,None,1,1,0,1,0.101083032,0.047120419,None,
6936,57179,KIAA1191,57179//KIAA1191,chr5,175775252,175788766,CA-57179-3205-4888-4996-16450[INC][5/3][UPT],0,-,cass,0.913043478,0.971509972,-0.058466493,1,0.057377049,0.171717172,None,1,1,0,1,0.101083032,0.047120419,None,
6937,57179,KIAA1191,57179//KIAA1191,chr5,175786483,175788766,CA-57179-3205-4888-4996-5239[INC][109/11][UPT],0,-,cass,1,0.920863309,0.079136691,0.447099492,0.073770492,0.215488215,None,1,0.9765625,0.0234375,1,0.137184116,0.047120419,None,
6938,57179,KIAA1191,57179//KIAA1191,chr5,175782573,175788766,CA-57179-3205-4888-4996-9057[INC][11/10][UPT],0,-,cass,1,0.938679245,0.061320755,1,0.049180328,0.181818182,None,1,0.960784314,0.039215686,1,0.104693141,0.057591623,None,
6939,57179,KIAA1191,57179//KIAA1191,chr5,175782573,175788766,CA-57179-3205-5239-5326-9057[INC][9/10][UPT],0,-,cass,1,0.947474747,0.052525253,1,0.081967213,0.171717172,None,1,0.961038961,0.038961039,1,0.104693141,0.031413613,None,
6940,57179,KIAA1191,57179//KIAA1191,chr5,175779624,175788766,CA-57179-3205-9057-9236-12058[INC][9/6][UPT],0,-,cass,1,1,0,1,0.057377049,0.175084175,None,1,1,0,1,0.115523466,0.057591623,None,
6941,57179,KIAA1191,57179//KIAA1191,chr5,175775252,175788766,CA-57179-3205-14074-14194-16450[INC][2/3][UPT],0,-,cass,0.959183673,0.989224138,-0.030040464,1,0.057377049,0.212121212,None,1,1,0,1,0.155234657,0.057591623,None,
6942,57179,KIAA1191,57179//KIAA1191,chr5,175775252,175786920,CA-57179-4996-14069-14194-16450[INC][2/6],0,-,cass,1,0.958158996,0.041841004,1,0.049180328,0.208754209,None,0.944444444,1,-0.055555556,1,0.155234657,0.057591623,None,
6943,57179,KIAA1191,57179//KIAA1191,chr5,175777615,175786920,CA-57179-4996-12058-12185-14069[INC][1/2],0,-,cass,1,1,0,1,0.032786885,0.191919192,None,0.888372093,1,-0.111627907,1,0.126353791,0.062827225,None,
6944,57179,KIAA1191,57179//KIAA1191,chr5,175777615,175786920,CA-57179-4996-5239-5326-14069[INC][1/2],0,-,cass,1,1,0,1,0.06557377,0.148148148,None,0.917241379,1,-0.082758621,1,0.122743682,0.02617801,None,
6945,57179,KIAA1191,57179//KIAA1191,chr5,175779624,175786920,CA-57179-4996-5239-5326-12058[INC][2/1],0,-,cass,1,0.871345029,0.128654971,0.46063339,0.06557377,0.151515152,None,1,1,0,1,0.115523466,0.02617801,None,
6946,57179,KIAA1191,57179//KIAA1191,chr5,175775252,175786920,CA-57179-4996-5239-5326-16450[INC][8/6],0,-,cass,1,0.917864476,0.082135524,0.665692623,0.06557377,0.154882155,None,0.940199336,1,-0.059800664,1,0.115523466,0.02617801,None,
6947,57179,KIAA1191,57179//KIAA1191,chr5,175782573,175786920,CA-57179-4996-5239-5326-9057[INC][94/11],0,-,cass,1,0.851494696,0.148505304,0.039523135,0.098360656,0.222222222,Up,1,0.822485207,0.177514793,5.06E-12,0.140794224,0.057591623,Up,
6948,57179,KIAA1191,57179//KIAA1191,chr5,175782573,175786920,CA-57179-4996-5239-5345-9057[INC][4/11],0,-,cass,1,0.743760399,0.256239601,0.039514964,0.06557377,0.175084175,Up,1,0.689119171,0.310880829,5.05E-12,0.126353791,0.052356021,Up,
6949,57179,KIAA1191,57179//KIAA1191,chr5,175779624,175786920,CA-57179-4996-9057-9236-12058[INC][9/1],0,-,cass,1,0.905982906,0.094017094,0.676604773,0.057377049,0.188552189,None,1,1,0,1,0.119133574,0.057591623,None,
6950,57179,KIAA1191,57179//KIAA1191,chr5,175775252,175786569,CA-57179-5326-14069-14194-16450[INC][1/10],0,-,cass,0.886792453,1,-0.113207547,1,0.057377049,0.228956229,None,0.896341463,1,-0.103658537,1,0.162454874,0.057591623,None,
6951,57179,KIAA1191,57179//KIAA1191,chr5,175777615,175786569,CA-57179-5326-12058-12185-14069[INC][1/1],0,-,cass,1,1,0,1,0.032786885,0.188552189,None,1,0.990384615,0.009615385,1,0.133574007,0.062827225,None,
6952,57179,KIAA1191,57179//KIAA1191,chr5,175779624,175786569,CA-57179-5326-9057-9236-12058[INC][71/2],0,-,cass,1,1,0,1,0.081967213,0.195286195,None,1,1,0,1,0.140794224,0.062827225,None,
6953,5718,PSMD12,5718//PSMD12,chr17,65353634,65362692,CA-5718-3194-8344-8511-12027[INC][1/131][UPT],0,-,cass,0.015359741,0.020944559,-0.005584817,1.19E-05,0.43442623,0.447811448,None,0.016923077,0.048701299,-0.031778222,0.107411402,0.339350181,0.303664921,None,
6954,5718,PSMD12,5718//PSMD12,chr17,65353418,65362692,CA-5718-3194-12027-12087-12174[INC][130/3][UPT],0,-,cass,1,1,0,1,0.467213115,0.528619529,None,1,1,0,1,0.422382671,0.366492147,None,
6955,5718,PSMD12,5718//PSMD12,chr17,65346344,65353546,CA-5718-12303-14183-14265-19269[INC][1/143],0,-,cass,0,0,0,1,0.418032787,0.494949495,None,0.001076426,0.036958817,-0.035882391,2.41E-14,0.407942238,0.361256545,None,
6956,57181,SLC39A10,57181//SLC39A10,chr2,196521978,196544771,CA-57181-3474-17849-17913-26224[INC][1/72][UPT],0,+,cass,0,0.00990099,-0.00990099,1,0.270491803,0.205387205,None,0.005565863,0.002444988,0.003120875,1,0.115523466,0.104712042,None,
6957,57186,RALGAPA2,57186//RALGAPA2,chr20,20585818,20596834,CA-57186-99580-104196-104308-110210[INC][7/2],0,-,cass,0.992366412,0.976,0.016366412,1,0.106557377,0.141414141,None,NA,NA,NA,NA,NA,NA,NA,
6958,5719,PSMD13,5719//PSMD13,chr11,236979,244215,CA-5719-3337-10233-10268-10353[INC][4/4][UPT],0,+,cass,0.969879518,1,-0.030120482,1,0.237704918,0.30976431,None,1,1,0,1,0.184115523,0.12565445,None,
6959,5719,PSMD13,5719//PSMD13,chr11,236979,244074,CA-5719-3337-5190-5269-10233[INC][366/8][UPT],0,+,cass,1,0.991780822,0.008219178,1,0.303278689,0.346801347,None,0.967935872,0.993031359,-0.025095487,1,0.274368231,0.141361257,None,
6960,5719,PSMD13,5719//PSMD13,chr11,236979,244215,CA-5719-3337-5190-5269-10353[INC][6/4][UPT],0,+,cass,0.975,1,-0.025,1,0.270491803,0.316498316,None,1,1,0,1,0.245487365,0.109947644,None,
6961,5719,PSMD13,5719//PSMD13,chr11,238997,244215,CA-5719-5269-10233-10268-10353[INC][376/6],0,+,cass,0.965014577,0.993852459,-0.028837882,1,0.278688525,0.333333333,None,0.962065332,0.968337731,-0.006272399,0.447786697,0.245487365,0.146596859,None,
6962,572,BAD,572//BAD,chr11,64039084,64051847,CA-572-3523-10661-10801-15901[INC][1/115],0,-,cass,0,0.043701799,-0.043701799,1,0.040983607,0.121212121,None,NA,NA,NA,NA,NA,NA,NA,
6963,572,BAD,572//BAD,chr11,64037304,64051847,CA-572-3523-15901-16092-17367[INC][97/1][DNT],0,-,cass,1,1,0,1,0.057377049,0.154882155,None,1,1,0,1,0.072202166,0.120418848,None,
6964,5720,PSME1,5720//PSME1,chr14,24606908,24607471,CA-5720-4629-4880-4949-5027[INC][363/1],0,+,cass,1,1,0,1,0.696721311,0.841750842,None,1,1,0,1,0.718411552,0.701570681,None,
6965,5721,PSME2,5721//PSME2,chr14,24614918,24615820,CA-5721-3113-3406-3439-3874[INC][231/2][UPT],0,-,cass,1,1,0,1,0.5,0.784511785,None,1,1,0,1,0.548736462,0.57591623,None,
6966,5721,PSME2,5721//PSME2,chr14,24612793,24613467,CA-5721-5455-5617-5672-5975[INC][300/2],0,-,cass,1,0.997341015,0.002658985,1,0.639344262,0.875420875,None,0.998505604,1,-0.001494396,1,0.714801444,0.670157068,None,
6967,57213,SPRYD7,57213//SPRYD7,chr13,50502054,50510475,CA-57213-3360-8355-8472-11404[INC][48/8][UPT],0,-,cass,0.835480674,0.864541833,-0.029061159,0.150351432,0.418032787,0.434343434,None,0.955894826,0.92,0.035894826,0.087477522,0.292418773,0.240837696,None,
6968,57213,SPRYD7,57213//SPRYD7,chr13,50495613,50510475,CA-57213-3360-11404-11571-17909[INC][7/3][UPT],0,-,cass,0.957894737,1,-0.042105263,1,0.360655738,0.393939394,None,1,1,0,1,0.270758123,0.219895288,None,
6969,57213,SPRYD7,57213//SPRYD7,chr13,50486841,50495715,CA-57213-18012-21268-21397-24329[INC][1/57],0,-,cass,0.018691589,0.014859659,0.00383193,0.027362681,0.360655738,0.373737374,None,0.03945292,0.021806854,0.017646066,0.393283663,0.285198556,0.22513089,None,
6970,57223,SMEK2,57223//SMEK2,chr2,55816014,55831211,CA-57223-16683-21621-22245-31704[INC][9/4],0,-,cass,1,0.719745223,0.280254777,6.32E-19,0.090163934,0.107744108,Up,NA,NA,NA,NA,NA,NA,NA,
6971,57223,SMEK2,57223//SMEK2,chr2,55804450,55806916,CA-57223-40982-42318-42414-43304[INC][9/19],0,-,cass,0.176470588,0.178082192,-0.001611604,0.050082175,0.081967213,0.124579125,None,NA,NA,NA,NA,NA,NA,NA,
6972,57223,SMEK2,57223//SMEK2,chr2,55795329,55804491,CA-57223-43346-46883-47042-52297[INC][23/6],0,-,cass,0.86407767,1,-0.13592233,1,0.106557377,0.181818182,None,NA,NA,NA,NA,NA,NA,NA,
6973,57223,SMEK2,57223//SMEK2,chr2,55792037,55795498,CA-57223-52467-53662-53806-55619[INC][1/48],0,-,cass,0,0.049853372,-0.049853372,0.001396886,0.131147541,0.188552189,None,NA,NA,NA,NA,NA,NA,NA,
6974,57231,SNX14,57231//SNX14,chr6,86267693,86281932,CA-57231-24775-31492-31580-38851[INC][1/8],0,-,cass,0.948717949,0.63132137,0.317396578,2.97E-16,0.163934426,0.171717172,Up,0.993589744,0.803030303,0.190559441,9.35E-08,0.144404332,0.104712042,Up,
6975,57231,SNX14,57231//SNX14,chr6,86275049,86281932,CA-57231-24775-29334-29378-31492[INC][42/1],0,-,cass,0.897533207,1,-0.102466793,3.96E-11,0.163934426,0.161616162,Down,1,1,0,1,0.144404332,0.094240838,None,
6976,57231,SNX14,57231//SNX14,chr6,86259440,86275136,CA-57231-31580-38851-38936-47032[INC][22/1],0,-,cass,1,1,0,1,0.180327869,0.202020202,None,0.993495935,1,-0.006504065,1,0.176895307,0.104712042,None,
6977,57231,SNX14,57231//SNX14,chr6,86246509,86251760,CA-57231-54927-58047-58074-59987[INC][21/12],0,-,cass,0.81264637,0.792682927,0.019963443,0.507082276,0.270491803,0.279461279,None,0.779769526,0.794183445,-0.014413919,0.619692666,0.216606498,0.172774869,None,
6978,57231,SNX14,57231//SNX14,chr6,86223517,86224346,CA-57231-82406-82677-82842-83016[INC][44/2],0,-,cass,1,0.996120272,0.003879728,1,0.319672131,0.397306397,None,0.986692015,0.970904491,0.015787524,0.062551184,0.350180505,0.256544503,None,
6979,5728,PTEN,5728//PTEN,chr10,89653781,89690845,CA-5728-33672-65075-65120-70608[INC][34/2],0,+,cass,1,0.97044335,0.02955665,1,0.147540984,0.107744108,None,NA,NA,NA,NA,NA,NA,NA,
6980,5728,PTEN,5728//PTEN,chr10,89692769,89712015,CA-5728-72814-82173-82332-91680[INC][1/29],0,+,cass,0,0.007874016,-0.007874016,1,0.139344262,0.111111111,None,NA,NA,NA,NA,NA,NA,NA,
6981,5728,PTEN,5728//PTEN,chr10,89692769,89717775,CA-5728-72814-91680-91822-97415[INC][24/2],0,+,cass,1,0.982430454,0.017569546,1,0.196721311,0.151515152,None,NA,NA,NA,NA,NA,NA,NA,
6982,57282,SLC4A10,57282//SLC4A10,chr2,162480941,162627563,CA-57282-3232-89283-89417-149638[INC][1/40][UPT],0,+,cass,0.011594203,0.006922593,0.00467161,1,0.442622951,0.316498316,None,0.018761726,0.005424955,0.013336771,0.169968065,0.238267148,0.109947644,None,
6983,57282,SLC4A10,57282//SLC4A10,chr2,162480941,162627563,CA-57282-3232-87359-87495-149638[INC][5/40][UPT],0,+,cass,0.025714286,0.120401338,-0.094687052,0.008278487,0.442622951,0.31986532,None,0.195384615,0.132492114,0.062892502,0.000136838,0.238267148,0.115183246,None,
6984,57282,SLC4A10,57282//SLC4A10,chr2,162627482,162696436,CA-57282-149720-183114-183261-218454[INC][36/1],0,+,cass,1,1,0,1,0.467213115,0.336700337,None,0.991058122,1,-0.008941878,1,0.299638989,0.12565445,None,
6985,57282,SLC4A10,57282//SLC4A10,chr2,162711479,162719571,CA-57282-233796-239279-239385-241539[INC][4/21],0,+,cass,0,0.004507405,-0.004507405,1,0.204918033,0.178451178,None,0,0.062706271,-0.062706271,1,0.119133574,0.052356021,None,
6986,57282,SLC4A10,57282//SLC4A10,chr2,162728802,162735797,CA-57282-251050-252581-252671-257796[INC][5/15],0,+,cass,0,0.012552301,-0.012552301,1,0.155737705,0.151515152,None,NA,NA,NA,NA,NA,NA,NA,
6987,57282,SLC4A10,57282//SLC4A10,chr2,162735640,162751334,CA-57282-257954-261022-261110-273344[INC][16/1],0,+,cass,1,0.991556092,0.008443908,1,0.204918033,0.171717172,None,1,1,0,1,0.126353791,0.036649215,None,
6988,57282,SLC4A10,57282//SLC4A10,chr2,162757420,162760687,CA-57282-279677-280693-280830-282669[INC][1/18],0,+,cass,0,0.017730496,-0.017730496,4.69E-13,0.172131148,0.144781145,None,0,0,0,1,0.115523466,0.041884817,None,
6989,57282,SLC4A10,57282//SLC4A10,chr2,162833269,162841760,CA-57282-355542-356387-356426-361844[INC][14/2][DNT],0,+,cass,0.142857143,0.216634429,-0.073777287,0.081488643,0.114754098,0.124579125,None,NA,NA,NA,NA,NA,NA,NA,
6990,573,BAG1,573//BAG1,chr9,33261084,33262827,CA-573-5060-5515-5657-6592[INC][2/144],0,-,cass,0.052054795,0.067538126,-0.015483332,7.67E-06,0.180327869,0.141414141,None,0.066666667,0,0.066666667,0.73877775,0.129963899,0.089005236,None,
6991,57337,SENP7,57337//SENP7,chr3,101219913,101232006,CA-57337-3151-8197-8318-15122[INC][1/25][UPT],0,-,cass,0.063583815,0.005128205,0.05845561,6.00E-23,0.303278689,0.262626263,None,0.072386059,0.023121387,0.049264672,6.53E-06,0.19133574,0.136125654,None,
